accession	biosample	sample_ids	sra_sample_acc	title	platform	instrument	total_spots	total_bases	bioproject	organism_name	library_name	library_layout	library_strategy	library_source	library_selection	sra_experiment_acc	sra_run_acc	sra_study_acc	sra_submitter_acc	run_total_bases	run_total_spots	file_urls	file_size	file_md5
GCA_030412105.1	SAMN35151422	SRA:SRS22256921	SRS22256921	Cyclura pinguis PacBio HiFi sequencing	PACBIO_SMRT	Sequel II	766397	15445534744	PRJNA1144525	Cyclura pinguis	rCycPin1_PacBio_HiFi_fastq_2	SINGLE	WGS	GENOMIC	size fractionation	SRX25610333	SRR30142032	SRP524396	SRA1940640	15445534744	766397	ftp.sra.ebi.ac.uk/vol1/fastq/SRR301/032/SRR30142032/SRR30142032_subreads.fastq.gz	12298759490	e86af899e9cac4617907312fe568c1a2
GCA_030412105.1	SAMN35151422	SRA:SRS22256921	SRS22256921	Cyclura pinguis PacBio HiFi sequencing	PACBIO_SMRT	Sequel II	934972	19197038902	PRJNA1144525	Cyclura pinguis	rCycPin1_PacBio_HiFi_5mC_bam_1	SINGLE	WGS	GENOMIC	size fractionation	SRX25610332	SRR30142033	SRP524396	SRA1940640	19197038902	934972	ftp.sra.ebi.ac.uk/vol1/fastq/SRR301/033/SRR30142033/SRR30142033_subreads.fastq.gz	14797903043	266705553ce4eaa0ed981e7b26ee61d4
GCA_030412105.1	SAMN35151422	SRA:SRS22256921	SRS22256921	Cyclura pinguis PacBio HiFi sequencing	PACBIO_SMRT	Sequel II	0	0	PRJNA1144525	Cyclura pinguis	rCycPin1_PacBio_HiFi_subreads_1	SINGLE	WGS	GENOMIC	size fractionation	SRX25610331	SRR30142034	SRP524396	SRA1940640			s3://sra-pub-src-18/SRR25741043/m54159_181005_000438.subreads.bam.1	2387626133	57d3fefefe854eac57d79357b9f418ed
GCA_030412105.1	SAMN35151422	SRA:SRS22256921	SRS22256921	Cyclura pinguis PacBio HiFi sequencing	PACBIO_SMRT	Sequel II	886480	18193300970	PRJNA1144525	Cyclura pinguis	rCycPin1_PacBio_HiFi_demux_bam_1	SINGLE	WGS	GENOMIC	size fractionation	SRX25610330	SRR30142035	SRP524396	SRA1940640	18193300970	886480	ftp.sra.ebi.ac.uk/vol1/fastq/SRR301/035/SRR30142035/SRR30142035_subreads.fastq.gz	13913784308	e0957d4b6aba30611f5a31c0d11ed15c
GCA_030412105.1	SAMN35151422	SRA:SRS22256921	SRS22256921	Cyclura pinguis PacBio HiFi sequencing	PACBIO_SMRT	Sequel II	973668	12970477130	PRJNA1144525	Cyclura pinguis	rCycPin1_PacBio_HiFi_5mC_bam_4	SINGLE	WGS	GENOMIC	size fractionation	SRX25610329	SRR30142036	SRP524396	SRA1940640	12970477130	973668	ftp.sra.ebi.ac.uk/vol1/fastq/SRR301/036/SRR30142036/SRR30142036_subreads.fastq.gz	10232435138	c87fcde2a9933cdd1ecaa800cd84c21c
GCA_030412105.1	SAMN35151422	SRA:SRS22256921	SRS22256921	Cyclura pinguis PacBio HiFi sequencing	PACBIO_SMRT	Sequel II	0	0	PRJNA1144525	Cyclura pinguis	rCycPin1_PacBio_HiFi_subreads_4	SINGLE	WGS	GENOMIC	size fractionation	SRX25610328	SRR30142037	SRP524396	SRA1940640			s3://sra-pub-src-18/SRR25741043/m54159_181005_000438.subreads.bam.1	2387626133	57d3fefefe854eac57d79357b9f418ed
GCA_030412105.1	SAMN35151422	SRA:SRS22256921	SRS22256921	Cyclura pinguis PacBio HiFi sequencing	PACBIO_SMRT	Sequel II	892973	11889573579	PRJNA1144525	Cyclura pinguis	rCycPin1_PacBio_HiFi_demux_bam_4	SINGLE	WGS	GENOMIC	size fractionation	SRX25610327	SRR30142038	SRP524396	SRA1940640	11889573579	892973	ftp.sra.ebi.ac.uk/vol1/fastq/SRR301/038/SRR30142038/SRR30142038_subreads.fastq.gz	9282928363	8b4cc0b16f1e56accc79e3b552346b49
GCA_030412105.1	SAMN35151422	SRA:SRS22256921	SRS22256921	Cyclura pinguis PacBio HiFi sequencing	PACBIO_SMRT	Sequel II	892973	11889573579	PRJNA1144525	Cyclura pinguis	rCycPin1_PacBio_HiFi_fastq_4	SINGLE	WGS	GENOMIC	size fractionation	SRX25610326	SRR30142039	SRP524396	SRA1940640	11889573579	892973	ftp.sra.ebi.ac.uk/vol1/fastq/SRR301/039/SRR30142039/SRR30142039_subreads.fastq.gz	9289584279	ef8942be6269cb765bfe52eb760724ed
GCA_030412105.1	SAMN35151422	SRA:SRS22256921	SRS22256921	Cyclura pinguis PacBio HiFi sequencing	PACBIO_SMRT	Sequel II	647923	13325642474	PRJNA1144525	Cyclura pinguis	rCycPin1_PacBio_HiFi_5mC_bam_3	SINGLE	WGS	GENOMIC	size fractionation	SRX25610325	SRR30142040	SRP524396	SRA1940640	13325642474	647923	ftp.sra.ebi.ac.uk/vol1/fastq/SRR301/040/SRR30142040/SRR30142040_subreads.fastq.gz	11509861666	e1ed8a7fdd0b115b770665e34f2de38a
GCA_030412105.1	SAMN35151422	SRA:SRS22256921	SRS22256921	Cyclura pinguis PacBio HiFi sequencing	PACBIO_SMRT	Sequel II	16095181	298914901503	PRJNA1144525	Cyclura pinguis	rCycPin1_PacBio_HiFi_subreads_3	SINGLE	WGS	GENOMIC	size fractionation	SRX25610324	SRR30142041	SRP524396	SRA1940640	298914901503	16095181	ftp.sra.ebi.ac.uk/vol1/fastq/SRR301/041/SRR30142041/SRR30142041_subreads.fastq.gz	89771192063	ec4e2dc865b9660c39f366539f0f88b9
GCA_030412105.1	SAMN35151422	SRA:SRS22256921	SRS22256921	Cyclura pinguis PacBio HiFi sequencing	PACBIO_SMRT	Sequel II	618538	12709916194	PRJNA1144525	Cyclura pinguis	rCycPin1_PacBio_HiFi_demux_bam_3	SINGLE	WGS	GENOMIC	size fractionation	SRX25610323	SRR30142042	SRP524396	SRA1940640	12709916194	618538	ftp.sra.ebi.ac.uk/vol1/fastq/SRR301/042/SRR30142042/SRR30142042_subreads.fastq.gz	10930032653	58b0070f5fa891df586d2b32a3ce20d5
GCA_030412105.1	SAMN35151422	SRA:SRS22256921	SRS22256921	Cyclura pinguis PacBio HiFi sequencing	PACBIO_SMRT	Sequel II	886480	18193300970	PRJNA1144525	Cyclura pinguis	rCycPin1_PacBio_HiFi_fastq_1	SINGLE	WGS	GENOMIC	size fractionation	SRX25610322	SRR30142043	SRP524396	SRA1940640	18193300970	886480	ftp.sra.ebi.ac.uk/vol1/fastq/SRR301/043/SRR30142043/SRR30142043_subreads.fastq.gz	13940869571	a1569b01cd34a54b1b87f5dcc173d63b
GCA_037038555.1	SAMN39947078	SRA:SRS20636215	SRS20636215	Rhynchonycteris naso PacBio HiFi sequencing	PACBIO_SMRT	Sequel II	2273747	34645116442	PRJNA1103848	Rhynchonycteris naso	mRhyNas2_PacBio_HiFi_fastq_4	SINGLE	WGS	GENOMIC	size fractionation	SRX23813611	SRR28200524	SRP503637	SRA1815412	34645116442	2273747	ftp.sra.ebi.ac.uk/vol1/fastq/SRR282/024/SRR28200524/SRR28200524_subreads.fastq.gz	25986812381	60fc774512da1827c3d6f5f02ddfc5b0
GCA_037038555.1	SAMN39947078	SRA:SRS20636215	SRS20636215	Rhynchonycteris naso PacBio HiFi sequencing	PACBIO_SMRT	Sequel II	2348076	35892095193	PRJNA1103848	Rhynchonycteris naso	mRhyNas2_PacBio_HiFi_fastq_3	SINGLE	WGS	GENOMIC	size fractionation	SRX23813610	SRR28200525	SRP503637	SRA1815412	35892095193	2348076	ftp.sra.ebi.ac.uk/vol1/fastq/SRR282/025/SRR28200525/SRR28200525_subreads.fastq.gz	26233211759	eab073e2030ed3bdb3e671ebbcc83216
GCA_037038555.1	SAMN39947078	SRA:SRS20636215	SRS20636215	Rhynchonycteris naso PacBio HiFi sequencing	PACBIO_SMRT	Sequel II	2056814	31220439757	PRJNA1103848	Rhynchonycteris naso	mRhyNas2_PacBio_HiFi_fastq_2	SINGLE	WGS	GENOMIC	size fractionation	SRX23813609	SRR28200526	SRP503637	SRA1815412	31220439757	2056814	ftp.sra.ebi.ac.uk/vol1/fastq/SRR282/026/SRR28200526/SRR28200526_subreads.fastq.gz	24152529173	f3b7a68f0502efef7347b25426e94913
GCA_037038555.1	SAMN39947078	SRA:SRS20636215	SRS20636215	Rhynchonycteris naso PacBio HiFi sequencing	PACBIO_SMRT	Sequel II	1872261	28731223033	PRJNA1103848	Rhynchonycteris naso	mRhyNas2_PacBio_HiFi_fastq_1	SINGLE	WGS	GENOMIC	size fractionation	SRX23813608	SRR28200527	SRP503637	SRA1815412	28731223033	1872261	ftp.sra.ebi.ac.uk/vol1/fastq/SRR282/027/SRR28200527/SRR28200527_subreads.fastq.gz	20921590524	2aad2e16eb08b80a59ddaed17bcfd332
GCA_037038555.1	SAMN39947078	SRA:SRS20636215	SRS20636215	Rhynchonycteris naso Hi-C sequencing	ILLUMINA	Illumina NovaSeq 6000	400626444	120578392537	PRJNA1103848	Rhynchonycteris naso	mRhyNas2_HiC_2	PAIRED	Hi-C	GENOMIC	Restriction Digest	SRX23813607	SRR28200528	SRP503637	SRA1815412	120578392537	400626444	ftp.sra.ebi.ac.uk/vol1/fastq/SRR282/028/SRR28200528/SRR28200528_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR282/028/SRR28200528/SRR28200528_2.fastq.gz	23635086970;23598589371	d6303617896d40aa212f2c8f40d96776;97ca2e1de548c6bfef778adcf9b2fab8
GCA_037038555.1	SAMN39947078	SRA:SRS20636215	SRS20636215	Rhynchonycteris naso Hi-C sequencing	ILLUMINA	Illumina NovaSeq 6000	372995732	112257209454	PRJNA1103848	Rhynchonycteris naso	mRhyNas2_HiC_1	PAIRED	Hi-C	GENOMIC	Restriction Digest	SRX23813606	SRR28200529	SRP503637	SRA1815412	112257209454	372995732	ftp.sra.ebi.ac.uk/vol1/fastq/SRR282/029/SRR28200529/SRR28200529_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR282/029/SRR28200529/SRR28200529_2.fastq.gz	22004659029;21970450070	e25e55d9f6e3fe7a7cdc80b6dfbf7166;950ec671d2112bbfd32e50206b2b9be7
GCA_037038555.1	SAMN39947078	SRA:SRS20636215	SRS20636215	Rhynchonycteris naso PacBio HiFi sequencing	PACBIO_SMRT	Sequel II	2273747	34645116442	PRJNA1103848	Rhynchonycteris naso	mRhyNas2_PacBio_HiFi_bam_4	SINGLE	WGS	GENOMIC	size fractionation	SRX24349148	SRR28784596	SRP503637	SRA1851465	34645116442	2273747	ftp.sra.ebi.ac.uk/vol1/fastq/SRR287/096/SRR28784596/SRR28784596_subreads.fastq.gz	25957705596	5810b4e23e0b3d620370341b98c56a58
GCA_037038555.1	SAMN39947078	SRA:SRS20636215	SRS20636215	Rhynchonycteris naso PacBio HiFi sequencing	PACBIO_SMRT	Sequel II	2348076	35892095193	PRJNA1103848	Rhynchonycteris naso	mRhyNas2_PacBio_HiFi_bam_3	SINGLE	WGS	GENOMIC	size fractionation	SRX24349147	SRR28784597	SRP503637	SRA1851465	35892095193	2348076	ftp.sra.ebi.ac.uk/vol1/fastq/SRR287/097/SRR28784597/SRR28784597_subreads.fastq.gz	26203773286	f70c7580683e4e1aa5d1d7930a9dd700
GCA_037038555.1	SAMN39947078	SRA:SRS20636215	SRS20636215	Rhynchonycteris naso PacBio HiFi sequencing	PACBIO_SMRT	Sequel II	2056814	31220439757	PRJNA1103848	Rhynchonycteris naso	mRhyNas2_PacBio_HiFi_bam_2	SINGLE	WGS	GENOMIC	size fractionation	SRX24349146	SRR28784598	SRP503637	SRA1851465	31220439757	2056814	ftp.sra.ebi.ac.uk/vol1/fastq/SRR287/098/SRR28784598/SRR28784598_subreads.fastq.gz	24126832346	9dcfb65dae15cd65dfba37ddec97e3e4
GCA_037038555.1	SAMN39947078	SRA:SRS20636215	SRS20636215	Rhynchonycteris naso PacBio HiFi sequencing	PACBIO_SMRT	Sequel II	1872261	28731223033	PRJNA1103848	Rhynchonycteris naso	mRhyNas2_PacBio_HiFi_bam_1	SINGLE	WGS	GENOMIC	size fractionation	SRX24349145	SRR28784599	SRP503637	SRA1851465	28731223033	1872261	ftp.sra.ebi.ac.uk/vol1/fastq/SRR287/099/SRR28784599/SRR28784599_subreads.fastq.gz	20896137849	d121176e96447cc399a66b8b2d56f411
GCA_965152275.1	SAMN46282745	SRA:SRS23850279	SRS23850279	Natator depressus PacBio HiFi sequencing	PACBIO_SMRT	Revio	4108631	91008666795	PRJNA1213862	Natator depressus	rNatDep1_PacBio_HiFi_fastq_1	SINGLE	WGS	GENOMIC	size fractionation	SRX27421582	SRR32073074	SRP558918	SRA2056967	91008666795	4108631	ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/074/SRR32073074/SRR32073074_subreads.fastq.gz	46653356019	b8b75b16fdb29656db7e301ed98c63ed
GCA_965152275.1	SAMN46282745	SRA:SRS23850279	SRS23850279	Natator depressus PacBio HiFi sequencing	PACBIO_SMRT	Revio	4108631	91008666795	PRJNA1213862	Natator depressus	rNatDep1_PacBio_HiFi_bam_1	SINGLE	WGS	GENOMIC	size fractionation	SRX27421581	SRR32073075	SRP558918	SRA2056967	91008666795	4108631	ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/075/SRR32073075/SRR32073075_subreads.fastq.gz	46477472896	057a96aad8555a4620469d9ca47cb1e6
GCA_965152275.1	SAMN46282745	SRA:SRS23850279	SRS23850279	Natator depressus Hi-C sequencing	ILLUMINA	Illumina NovaSeq 6000	565190023	170687386946	PRJNA1213862	Natator depressus	rNatDep1_HiC_1	PAIRED	Hi-C	GENOMIC	Restriction Digest	SRX27421580	SRR32073076	SRP558918	SRA2056967	170687386946	565190023	ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/076/SRR32073076/SRR32073076_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/076/SRR32073076/SRR32073076_2.fastq.gz	45569344182;48127678489	960a6bf6c1e66963d354bae4478984fd;db26e47acad1bdc972f6a94965d8e392
GCA_039880945.1	SAMN40002246	SRA:SRS21532263	SRS21532263	Molossus nigricans PacBio HiFi sequencing	PACBIO_SMRT	Sequel II	2558289	30083867501	PRJNA1120501	Molossus nigricans	mMolNig1_PacBio_HiFi_fastq_4	SINGLE	WGS	GENOMIC	size fractionation	SRX24818020	SRR29300872	SRP512069	SRA1890258	30083867501	2558289	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/072/SRR29300872/SRR29300872_subreads.fastq.gz	22163413419	02c8dabd60b9deeefd98fe5b4e2f17c3
GCA_039880945.1	SAMN40002246	SRA:SRS21532263	SRS21532263	Molossus nigricans PacBio HiFi sequencing	PACBIO_SMRT	Sequel II	2692128	30944598928	PRJNA1120501	Molossus nigricans	mMolNig1_PacBio_HiFi_fastq_3	SINGLE	WGS	GENOMIC	size fractionation	SRX24818019	SRR29300873	SRP512069	SRA1890258	30944598928	2692128	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/073/SRR29300873/SRR29300873_subreads.fastq.gz	21584931907	57583794df249c51a061a9540697cc11
GCA_039880945.1	SAMN40002246	SRA:SRS21532263	SRS21532263	Molossus nigricans PacBio HiFi sequencing	PACBIO_SMRT	Sequel II	2747241	35157726166	PRJNA1120501	Molossus nigricans	mMolNig1_PacBio_HiFi_fastq_2	SINGLE	WGS	GENOMIC	size fractionation	SRX24818018	SRR29300874	SRP512069	SRA1890258	35157726166	2747241	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/074/SRR29300874/SRR29300874_subreads.fastq.gz	24886801793	190c9faa8f476733b32f725954ad1b16
GCA_039880945.1	SAMN40002246	SRA:SRS21532263	SRS21532263	Molossus nigricans PacBio HiFi sequencing	PACBIO_SMRT	Sequel II	2783970	31631569099	PRJNA1120501	Molossus nigricans	mMolNig1_PacBio_HiFi_fastq_1	SINGLE	WGS	GENOMIC	size fractionation	SRX24818017	SRR29300875	SRP512069	SRA1890258	31631569099	2783970	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/075/SRR29300875/SRR29300875_subreads.fastq.gz	22700536785	3ca40d5b000b37a221da7100f096bbc6
GCA_039880945.1	SAMN40002246	SRA:SRS21532263	SRS21532263	Molossus nigricans PacBio HiFi sequencing	PACBIO_SMRT	Sequel II	2558289	30083867501	PRJNA1120501	Molossus nigricans	mMolNig1_PacBio_HiFi_bam_4	SINGLE	WGS	GENOMIC	size fractionation	SRX24818016	SRR29300876	SRP512069	SRA1890258	30083867501	2558289	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/076/SRR29300876/SRR29300876_subreads.fastq.gz	22139256525	7bc1ee62b714033b693f414255371dd6
GCA_039880945.1	SAMN40002246	SRA:SRS21532263	SRS21532263	Molossus nigricans PacBio HiFi sequencing	PACBIO_SMRT	Sequel II	2692128	30944598928	PRJNA1120501	Molossus nigricans	mMolNig1_PacBio_HiFi_bam_3	SINGLE	WGS	GENOMIC	size fractionation	SRX24818015	SRR29300877	SRP512069	SRA1890258	30944598928	2692128	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/077/SRR29300877/SRR29300877_subreads.fastq.gz	21560720396	8ea7349a222633db923d4f0870daa121
GCA_039880945.1	SAMN40002246	SRA:SRS21532263	SRS21532263	Molossus nigricans PacBio HiFi sequencing	PACBIO_SMRT	Sequel II	2747241	35157726166	PRJNA1120501	Molossus nigricans	mMolNig1_PacBio_HiFi_bam_2	SINGLE	WGS	GENOMIC	size fractionation	SRX24818014	SRR29300878	SRP512069	SRA1890258	35157726166	2747241	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/078/SRR29300878/SRR29300878_subreads.fastq.gz	24857477263	e7c2bc0022282a9c30a848a83075db5d
GCA_039880945.1	SAMN40002246	SRA:SRS21532263	SRS21532263	Molossus nigricans PacBio HiFi sequencing	PACBIO_SMRT	Sequel II	2783970	31631569099	PRJNA1120501	Molossus nigricans	mMolNig1_PacBio_HiFi_bam_1	SINGLE	WGS	GENOMIC	size fractionation	SRX24818013	SRR29300879	SRP512069	SRA1890258	31631569099	2783970	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/079/SRR29300879/SRR29300879_subreads.fastq.gz	22677292131	5537191c72817ec28b79a9b9f72622e0
GCA_039880945.1	SAMN40002246	SRA:SRS21532263	SRS21532263	Molossus nigricans Hi-C sequencing	ILLUMINA	Illumina NovaSeq 6000	423235747	127391919642	PRJNA1120501	Molossus nigricans	mMolNig1_HiC_1	PAIRED	Hi-C	GENOMIC	Restriction Digest	SRX24818012	SRR29300880	SRP512069	SRA1890258	127391919642	423235747	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/080/SRR29300880/SRR29300880_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/080/SRR29300880/SRR29300880_2.fastq.gz	31234381882;33310890726	f193750184113d25d370dae9b627c8f9;d7606938916cb8c98e35ee374061a5e8
GCA_037176705.1	SAMN40002245	SRA:SRS21073825	SRS21073825	Molossus alvarezi PacBio HiFi sequencing	PACBIO_SMRT	Sequel II	2156996	27983314608	PRJNA1102396	Molossus alvarezi	mMolAlv2_PacBio_HiFi_fastq_4	SINGLE	WGS	GENOMIC	size fractionation	SRX24312037	SRR28746280	SRP502872	SRA1849341	27983314608	2156996	ftp.sra.ebi.ac.uk/vol1/fastq/SRR287/080/SRR28746280/SRR28746280_subreads.fastq.gz	19994282877	eda3a4c0f4cec30df171363198681ec8
GCA_037176705.1	SAMN40002245	SRA:SRS21073825	SRS21073825	Molossus alvarezi PacBio HiFi sequencing	PACBIO_SMRT	Sequel II	2156996	27983314608	PRJNA1102396	Molossus alvarezi	mMolAlv2_PacBio_HiFi_bam_4	SINGLE	WGS	GENOMIC	size fractionation	SRX24312036	SRR28746281	SRP502872	SRA1849341	27983314608	2156996	ftp.sra.ebi.ac.uk/vol1/fastq/SRR287/081/SRR28746281/SRR28746281_subreads.fastq.gz	19972269861	dc5fc10eeb8ec954b3ce1592dfca524c
GCA_037176705.1	SAMN40002245	SRA:SRS21073825	SRS21073825	Molossus alvarezi PacBio HiFi sequencing	PACBIO_SMRT	Sequel II	2663313	34370699205	PRJNA1102396	Molossus alvarezi	mMolAlv2_PacBio_HiFi_fastq_3	SINGLE	WGS	GENOMIC	size fractionation	SRX24312035	SRR28746282	SRP502872	SRA1849341	34370699205	2663313	ftp.sra.ebi.ac.uk/vol1/fastq/SRR287/082/SRR28746282/SRR28746282_subreads.fastq.gz	25246477739	6534ba5702bf69b79c063399d8ad8c5a
GCA_037176705.1	SAMN40002245	SRA:SRS21073825	SRS21073825	Molossus alvarezi PacBio HiFi sequencing	PACBIO_SMRT	Sequel II	2663313	34370699205	PRJNA1102396	Molossus alvarezi	mMolAlv2_PacBio_HiFi_bam_3	SINGLE	WGS	GENOMIC	size fractionation	SRX24312034	SRR28746283	SRP502872	SRA1849341	34370699205	2663313	ftp.sra.ebi.ac.uk/vol1/fastq/SRR287/083/SRR28746283/SRR28746283_subreads.fastq.gz	25219284023	cb7fda24c990826b8ff11791ab9cb8b1
GCA_037176705.1	SAMN40002245	SRA:SRS21073825	SRS21073825	Molossus alvarezi PacBio HiFi sequencing	PACBIO_SMRT	Sequel II	2697364	35205116930	PRJNA1102396	Molossus alvarezi	mMolAlv2_PacBio_HiFi_fastq_2	SINGLE	WGS	GENOMIC	size fractionation	SRX24312033	SRR28746284	SRP502872	SRA1849341	35205116930	2697364	ftp.sra.ebi.ac.uk/vol1/fastq/SRR287/084/SRR28746284/SRR28746284_subreads.fastq.gz	24315185819	bc33de578dafbcaa19305d6f1165d98b
GCA_037176705.1	SAMN40002245	SRA:SRS21073825	SRS21073825	Molossus alvarezi PacBio HiFi sequencing	PACBIO_SMRT	Sequel II	2697364	35205116930	PRJNA1102396	Molossus alvarezi	mMolAlv2_PacBio_HiFi_bam_2	SINGLE	WGS	GENOMIC	size fractionation	SRX24312032	SRR28746285	SRP502872	SRA1849341	35205116930	2697364	ftp.sra.ebi.ac.uk/vol1/fastq/SRR287/085/SRR28746285/SRR28746285_subreads.fastq.gz	24286411194	6192af28b3efd27c58140a5e9b482a88
GCA_037176705.1	SAMN40002245	SRA:SRS21073825	SRS21073825	Molossus alvarezi PacBio HiFi sequencing	PACBIO_SMRT	Sequel II	2393438	30093412133	PRJNA1102396	Molossus alvarezi	mMolAlv2_PacBio_HiFi_fastq_1	SINGLE	WGS	GENOMIC	size fractionation	SRX24312031	SRR28746286	SRP502872	SRA1849341	30093412133	2393438	ftp.sra.ebi.ac.uk/vol1/fastq/SRR287/086/SRR28746286/SRR28746286_subreads.fastq.gz	20828405502	41b9e9d01ef761d9d7b1a682257bdeaf
GCA_037176705.1	SAMN40002245	SRA:SRS21073825	SRS21073825	Molossus alvarezi PacBio HiFi sequencing	PACBIO_SMRT	Sequel II	2393438	30093412133	PRJNA1102396	Molossus alvarezi	mMolAlv2_PacBio_HiFi_bam_1	SINGLE	WGS	GENOMIC	size fractionation	SRX24312030	SRR28746287	SRP502872	SRA1849341	30093412133	2393438	ftp.sra.ebi.ac.uk/vol1/fastq/SRR287/087/SRR28746287/SRR28746287_subreads.fastq.gz	20803885842	593384995a0fa45dbcd0c24a161b6a8d
GCA_037176705.1	SAMN40002245	SRA:SRS21073825	SRS21073825	Molossus alvarezi Hi-C sequencing	ILLUMINA	Illumina NovaSeq 6000	502040143	151109036322	PRJNA1102396	Molossus alvarezi	mMolAlv2_HiC_1	PAIRED	Hi-C	GENOMIC	Restriction Digest	SRX24312029	SRR28746288	SRP502872	SRA1849341	151109036322	502040143	ftp.sra.ebi.ac.uk/vol1/fastq/SRR287/088/SRR28746288/SRR28746288_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR287/088/SRR28746288/SRR28746288_2.fastq.gz	29434976159;29376708171	99f9fe2bf7be757256804eeaf96b1f36;915f54c167745a5d3599fb5380c8f7cf
GCF_027409185.1	SAMN32206947	SRA:SRS18782495	SRS18782495	Cynocephalus volans heart RNA	ILLUMINA	Illumina NovaSeq 6000	134247591	27118013382	PRJNA516733	Cynocephalus volans	mCynVol1_RNAseq_Heart	PAIRED	RNA-Seq	TRANSCRIPTOMIC	PolyA	SRX23426437	SRR27761458	SRP184741	SRA1793405	27118013382	134247591	ftp.sra.ebi.ac.uk/vol1/fastq/SRR277/058/SRR27761458/SRR27761458_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR277/058/SRR27761458/SRR27761458_2.fastq.gz	5587444965;5590181879	976cf8553bc6c00298438196786d0403;dac414dae32d4ef8b89b7d47758fafac
GCA_951804945.1	SAMEA12110019	SRA:ERS9756853	ERS9756853																					
GCA_030867105.1	SAMN32739907	SRA:SRS22448716	SRS22448716	Liasis olivaceus PacBio sequencing	PACBIO_SMRT	Sequel II	4213817	74609418212	PRJNA1151969	Liasis olivaceus	rLiaOli1_PacBio_reads_3	SINGLE	WGS	GENOMIC	size fractionation	SRX25818884	SRR30360938	SRP528433	SRA1954836	74609418212	4213817	ftp.sra.ebi.ac.uk/vol1/fastq/SRR303/038/SRR30360938/SRR30360938_subreads.fastq.gz	36226592212	4807a439909295a2d4f96a11954d2578
GCA_030867105.1	SAMN32739907	SRA:SRS22448716	SRS22448716	Liasis olivaceus PacBio HiFi sequencing	PACBIO_SMRT	Sequel II	1360406	22145596723	PRJNA1151969	Liasis olivaceus	rLiaOli1_PacBio_HiFi_fastq_3	SINGLE	WGS	GENOMIC	size fractionation	SRX25818883	SRR30360939	SRP528433	SRA1954836	22145596723	1360406	ftp.sra.ebi.ac.uk/vol1/fastq/SRR303/039/SRR30360939/SRR30360939_subreads.fastq.gz	17690122048	28cb22fa85deba4af470f092147ef01f
GCA_030867105.1	SAMN32739907	SRA:SRS22448716	SRS22448716	Liasis olivaceus PacBio HiFi sequencing	PACBIO_SMRT	Sequel II	1360609	22148694355	PRJNA1151969	Liasis olivaceus	rLiaOli1_PacBio_HiFi_demux_bam_3	SINGLE	WGS	GENOMIC	size fractionation	SRX25818882	SRR30360940	SRP528433	SRA1954836	22148694355	1360609	ftp.sra.ebi.ac.uk/vol1/fastq/SRR303/040/SRR30360940/SRR30360940_subreads.fastq.gz	17672229179	abfb699798d3e865b52083533ed3be3c
GCA_030867105.1	SAMN32739907	SRA:SRS22448716	SRS22448716	Liasis olivaceus PacBio sequencing	PACBIO_SMRT	Sequel II	3604808	62174495149	PRJNA1151969	Liasis olivaceus	rLiaOli1_PacBio_reads_2	SINGLE	WGS	GENOMIC	size fractionation	SRX25818881	SRR30360941	SRP528433	SRA1954836	62174495149	3604808	ftp.sra.ebi.ac.uk/vol1/fastq/SRR303/041/SRR30360941/SRR30360941_subreads.fastq.gz	31203714654	01efd4ea78613a797a02e5a7211f0077
GCA_030867105.1	SAMN32739907	SRA:SRS22448716	SRS22448716	Liasis olivaceus PacBio HiFi sequencing	PACBIO_SMRT	Sequel II	584788	9520406623	PRJNA1151969	Liasis olivaceus	rLiaOli1_PacBio_HiFi_fastq_2	SINGLE	WGS	GENOMIC	size fractionation	SRX25818880	SRR30360942	SRP528433	SRA1954836	9520406623	584788	ftp.sra.ebi.ac.uk/vol1/fastq/SRR303/042/SRR30360942/SRR30360942_subreads.fastq.gz	7163188630	b687fc1abcae3048531f1fd1c8f91d8c
